cycle_id,datetime,capacity_Ah,soc_cycle,t_to_2.7V,t_to_Tmax,T_max,thermal_integral,Vmeas_minus_Vload_mean,Imeas_minus_Iload_mean,voltage_mean,current_mean,temp_mean,duration_s,soc_zero_duration,soc_mean_rate,soc_max_rate,soc_drop_q1,soc_drop_q2,soc_drop_q3,soc_drop_q4,soc_whole_mean,soc_whole_max,soc_whole_rate_mean,soc_whole_rate_min,soc_cyclecap_mean,soc_cyclecap_rate_mean,soc_cyclecap_rate_min
395,2008-05-14 04:55:57,1.4386709371480566,0.7749424644709048,2587.782,2607.25,-40.84446688602949,5164.523253063366,1.2861059672444428,-3.490599776769146,3.49758697990267,1.7516428147438297,-33.52446663707275,2966.25,2587.782,0.00033750159221898797,0.00039076841358002753,-0.2843258975383216,-0.2877506416876029,-0.28756220185338477,-0.14036125892069073,0.34018512258662426,0.7749424644709048,-0.00026154431563703675,-0.0003028230374570919,0.4389811349657901,-0.00033750159221898797,-0.00039076841358002753
399,2008-05-14 09:52:22,1.433445432156979,0.7721277376203588,2577.828,2597.234,-40.764203830749366,5204.140024921663,1.2879719778719665,-3.4895066022221677,3.4956989619989507,1.7513097768253418,-33.39042251934235,2956.359,2577.828,0.0003386526425559659,0.00039206365792242986,-0.28156540162918786,-0.2886029697466318,-0.28885615259652,-0.14097547602766036,0.33893866582189713,0.7721277376203588,-0.0002614830987358937,-0.0003027232251948068,0.4389670896508411,-0.0003386526425559659,-0.00039206365792242986
403,2008-05-14 14:35:22,1.4333958900838095,0.7721010517012333,2577.938,2597.313,-41.11212504270441,5225.936790408117,1.28309442842912,-3.4893904276909615,3.492875380810072,1.7511840784846122,-33.67370212742761,2956.344,2577.938,0.00033864533588133045,0.00039069170515133433,-0.28153971872717753,-0.2885231408470398,-0.28886543874324566,-0.14107170168253702,0.3389599330627427,0.7721010517012333,-0.00026146841998769273,-0.00030165347643829315,0.43900980618519375,-0.00033864533588133045,-0.00039069170515133433
407,2008-05-14 19:31:39,1.42806487344776,0.7692294908297354,2568.594,2587.922,-41.27256611507568,5184.0079395748235,1.2916790182019344,-3.476477824071672,3.49551076423368,1.7446206812145286,-33.91080564765892,2956.406,2568.594,0.0003386398541747811,0.0003921187316700929,-0.2826524424445995,-0.2896947070064688,-0.28981087076108825,-0.1378419797878434,0.336406229154183,0.7692294908297354,-0.0002604917626015227,-0.00030162929230738954,0.43732882470654616,-0.0003386398541747811,-0.0003921187316700929
411,2008-05-15 00:27:55,1.4229203181741186,0.7664583676775116,2559.688,2578.938,-41.15574924454392,5184.0619316264965,1.2941951424845735,-3.47463242120893,3.4942333590450834,1.7436362428649814,-33.7850680599871,2947.266,2559.688,0.0003396628551836352,0.0003944324093463278,-0.28380110287535176,-0.2907949066180927,-0.28714918576125503,-0.1382548047453005,0.3349779918171172,0.7664583676775116,-0.00026033743754473213,-0.00030231602062669866,0.43704655848712665,-0.0003396628551836352,-0.0003944324093463278
415,2008-05-15 05:24:04,1.417429032731308,0.7635004777498812,2550.109,2569.344,-41.03237216951879,5207.55678361573,1.2987373503582227,-3.4726404908265502,3.491197414255986,1.7425325036061032,-33.61126807392732,2937.984,2550.109,0.00034075820855340955,0.00039499615558874924,-0.28476064326694495,-0.28818394665405467,-0.2882024417253044,-0.13885296835369598,0.3335783610501083,0.7635004777498812,-0.00026016905502772194,-0.000301579753501373,0.43690655182456467,-0.00034075820855340955,-0.00039499615558874924
419,2008-05-15 10:20:03,1.412409228794446,0.7607965521102183,2540.766,2560.078,-40.937269906716935,5243.400237364904,1.3001594081576229,-3.471278572931176,3.4889094081576237,1.7419837011363046,-33.45598581472246,2929.125,2540.766,0.0003418439176997202,0.000396739088123467,-0.28607381172197965,-0.2891348832939842,-0.28912763821920695,-0.13566366676482922,0.33218145368256297,0.7607965521102183,-0.00026007367394579624,-0.00030183773033168326,0.43662323752807836,-0.0003418439176997202,-0.000396739088123467
423,2008-05-15 15:10:59,1.412578792940193,0.7608878881159705,2540.797,2560.047,-41.240704611971786,5259.662643837498,1.30247565478579,-3.471475149368234,3.487376295811431,1.7421680980861822,-33.723267448788484,2928.454,2540.797,0.0003418390960157712,0.00039653261812996063,-0.28584420133153765,-0.28925290631117606,-0.28921303711336477,-0.13568985524392152,0.33228917588174295,0.7608878881159705,-0.00026010122784291266,-0.0003017168663780063,0.43671240017306884,-0.0003418390960157712,-0.00039653261812996063
427,2008-05-15 19:56:47,1.4075983731469897,0.7582051768100095,2531.672,2550.984,-41.43649987692296,5190.070528230482,1.3040679616944295,-3.4587541989334385,3.491994243745711,1.735841378420618,-34.050076369857344,2929.375,2531.672,0.0003418049096356946,0.0003978288846242517,-0.28701670043764616,-0.29026730763957576,-0.29029155967370146,-0.13242443224907663,0.32985578384128855,0.7582051768100095,-0.00025915825194486113,-0.0003016359198066577,0.43504818211488366,-0.0003418049096356946,-0.0003978288846242517
431,2008-05-16 16:54:59,1.4333920485221476,0.7720989824377313,2577.938,2597.125,-41.16703904201915,5102.547594308695,1.2627260062871846,-3.5005459487334147,3.491585878898649,1.7567879869499758,-33.889346908026745,2946.031,2577.938,0.000339723473648181,0.00039061883934687555,-0.28167752588791384,-0.28872478592226325,-0.2850152537366335,-0.1445824344531894,0.3399250521342558,0.7720989824377313,-0.0002623001483139719,-0.0003015964083807228,0.4402609767222045,-0.000339723473648181,-0.00039061883934687555
433,2008-05-16 21:37:39,1.4382550176792908,0.7747184287655712,2587.047,2606.344,-41.36216559728765,5120.31003339175,1.2655095603797586,-3.50186110347275,3.495576227046425,1.7573176114092575,-34.067648550088656,2955.438,2587.047,0.00033867763155731085,0.0003910982159078605,-0.2805758212541809,-0.2877352730653997,-0.2876139090116776,-0.1440749966687418,0.3412285865025534,0.7747184287655712,-0.00026237980257812503,-0.00030299099532115487,0.4404549754241211,-0.00033867763155731085,-0.0003910982159078605
437,2008-05-17 02:32:13,1.4173547174485526,0.7634604477007023,2549.656,2568.922,-41.02198772703674,5118.824627300543,1.2888253765411337,-3.472886162016363,3.4938988589692483,1.7427628393326555,-33.75168100943646,2937.625,2549.656,0.0003408250245733436,0.00039511262891802484,-0.28495299714858635,-0.28816036264106326,-0.2882533011570477,-0.13863333905330266,0.33345425276380264,0.7634604477007023,-0.000260206425848368,-0.0003016528645659565,0.43676689967117455,-0.0003408250245733436,-0.00039511262891802484
441,2008-05-17 07:25:19,1.406981663677643,0.7578729852409039,2531.313,2550.547,-40.78818812957494,5157.439269577317,1.3033063732735832,-3.4581336125549083,3.49159162968384,1.7352637407600366,-33.46482299584788,2929.078,2531.313,0.0003418635493887484,0.00039792441555731167,-0.2869204890211625,-0.2905005102516742,-0.29025104763110376,-0.1323279530960595,0.32969936548793954,0.7578766272017066,-0.000259089148720302,-0.0003015761647186671,0.4350324815749153,-0.0003418635493887484,-0.00039792441555731167
445,2008-05-17 12:21:15,1.4012037783587625,0.7547607178190572,2520.938,2540.235,-40.81506138506309,5191.643875907153,1.3044314508838006,-3.4564266916825748,3.4885729299834787,1.7344350518111926,-33.40210697922146,2918.375,2520.938,0.00034309913931091326,0.0003994842727297887,-0.28421060921946917,-0.2914547266959938,-0.29150254570473977,-0.13283211837979725,0.32821485949059215,0.7547623962179785,-0.00025895775266940584,-0.000301515036442955,0.43485948823488824,-0.00034309913931091326,-0.0003994842727297887
449,2008-05-17 17:15:37,1.3967008232726328,0.7523351936621817,2512.703,2532.016,-40.858374219876424,5214.1128009472095,1.3111979350446745,-3.443613481156303,3.4869021151089825,1.7280392046289716,-33.410688917712235,2919.812,2512.703,0.00034293058569922444,0.0004009241351922155,-0.2853654620115218,-0.2926134612111707,-0.2925542036414087,-0.12946687313589877,0.325897700270786,0.7523351936621817,-0.0002579987486047114,-0.0003016293368936704,0.43318151671782973,-0.00034293058569922444,-0.0004009241351922155
453,2008-05-17 22:10:51,1.391284788852726,0.7494178378216989,2503.203,2522.516,-40.839876773287166,5211.036701701941,1.3043511100004057,-3.4528998757670712,3.4855485210036417,1.7326888725308258,-33.38984948261314,2900.422,2503.203,0.00034518232161359695,0.0004024520200474474,-0.28652045556769745,-0.28993661388729774,-0.28971947009460297,-0.13382346045040183,0.32550225039523994,0.7494210790843433,-0.0002586857891179361,-0.0003016047226909249,0.43434014239821606,-0.00034518232161359695,-0.0004024520200474474
457,2008-05-18 03:05:19,1.3862287677978349,0.7466944037718938,2494.235,2513.532,-40.85376069244676,5219.312744316442,1.3135482126548415,-3.439794560590718,3.4838912547260388,1.7260735249920125,-33.3700433438796,2901.375,2494.235,0.00034512992244793066,0.00040411368640861853,-0.2875388475418137,-0.29077604064283347,-0.2909235126026094,-0.13076159921274344,0.32323119515745036,0.7466944037718938,-0.00025770658166609763,-0.0003017494281289425,0.43288284139356376,-0.00034512992244793066,-0.00040411368640861853
461,2008-05-18 08:00:50,1.3804366761974138,0.74357448411315,2483.906,2503.218,-40.74795214258888,5224.98858688842,1.3203445725520264,-3.4267866234623483,3.483198941484065,1.7195393742714093,-33.27215987470977,2901.187,2483.906,0.0003452606756763722,0.00040563694934465586,-0.28855397262166826,-0.2919401979876486,-0.292174015897224,-0.12733181349345912,0.32066172021597017,0.74357448411315,-0.00025672702880061613,-0.0003016212853461826,0.43124357689387177,-0.0003452606756763722,-0.00040563694934465586
465,2008-05-18 12:44:48,1.3752364150256224,0.740773354887346,2474.625,2493.89,-40.68794001196382,5221.885455295733,1.3230365356189802,-3.4249096078229155,3.4836274447098883,1.7185829844462923,-33.222444215660225,2891.64,2474.625,0.0003463792447356212,0.0004070358613677237,-0.2895576300749343,-0.29312818758544334,-0.29324998136090674,-0.12406420097871562,0.31930361268081053,0.7407740658745494,-0.00025658851518615137,-0.0003015213205848294,0.4310408987771557,-0.0003463792447356212,-0.0004070358613677237
469,2008-05-18 17:36:29,1.3705128024895008,0.7382289732324248,2466.015,2485.312,-40.7810749453613,5239.520453495216,1.324348338304073,-3.4230476594553694,3.480172442538601,1.717672415155695,-33.26207748383125,2882.906,2466.015,0.00034737733476946844,0.0004085791689729841,-0.2869177218282317,-0.29428237458572115,-0.29438734191728066,-0.12441256166876646,0.3180089810945396,0.7382289732324248,-0.00025644401317108086,-0.0003016249803950849,0.43077282608145123,-0.00034737733476946844,-0.0004085791689729841
473,2008-05-18 22:31:45,1.3705085566270399,0.7382266861916329,2466.094,2485.297,-40.88159339768709,5260.565179389725,1.322588956428565,-3.4230624743304303,3.478452148610975,1.7177080769362936,-33.312029905516525,2883.265,2466.094,0.0003473759852512717,0.00040848179889717284,-0.28693715569442135,-0.29419851512816675,-0.29421226946598633,-0.12465205971142557,0.31803190899074835,0.7382266861916329,-0.00025644222245459994,-0.0003015521647694516,0.43080521869429134,-0.0003473759852512717,-0.00040848179889717284
477,2008-05-19 03:27:07,1.3647355108681518,0.7351170256067291,2455.953,2475.281,-40.81191473576834,5262.261906561711,1.3294577344379126,-3.409790389070268,3.4785782556105507,1.7109669363015376,-33.25287943255863,2882.969,2455.953,0.0003474849138880202,0.00041008390405260914,-0.28799397263669735,-0.2954069929952743,-0.2954603130614749,-0.12113872130655345,0.3154913492125818,0.735118850217431,-0.000255442076340572,-0.00030145965979634995,0.4291715988378733,-0.0003474849138880202,-0.00041008390405260914
481,2008-05-19 15:34:33,1.375392016895762,0.7408571700903981,2475.062,2494.281,-41.11793533148924,5170.292587522257,1.3148052727461719,-3.4247758078807107,3.4825195584604582,1.7184206130755166,-33.745054045019884,2891.656,2475.062,0.00034630061055877044,0.00040698637182032954,-0.2896819523464369,-0.29316208864930604,-0.29306019613558676,-0.1240957628686703,0.3193023948226953,0.7408571700903981,-0.00025655929033914786,-0.0003015187716921674,0.4309904900883049,-0.00034630061055877044,-0.00040698637182032954
483,2008-05-19 20:59:48,1.3861115151535393,0.746631245442362,2494.093,2513.375,-41.248795355864885,5144.269737701385,1.3061289656170307,-3.4397721134534995,3.4886823636752826,1.7260471943596487,-33.88841975386692,2901.25,2494.093,0.0003451622341487874,0.0004038732272321037,-0.28747714736532126,-0.2909685627999534,-0.29097974268443516,-0.13057454715029015,0.3231518249697377,0.746631245442362,-0.00025770890876217726,-0.00030154437064913026,0.4328131550110491,-0.0003451622341487874,-0.0004038732272321037
485,2008-05-20 01:16:42,1.3698500035838939,0.7378719555127383,2465.063,2484.344,-41.16242984455477,5189.779601938296,1.330113225396262,-3.4118521328890252,3.4858502383832755,1.712021613408506,-33.7353756996425,2891.703,2465.063,0.00034639798692675996,0.0004085441838986015,-0.29066573970686127,-0.2943139508970122,-0.29432089093175695,-0.1206994184643696,0.3168577110632095,0.7378737886547815,-0.0002555973599993243,-0.0003014532958866157,0.4294209973640059,-0.00034639798692675996,-0.0004085441838986015
489,2008-05-20 06:12:06,1.3647827949260758,0.735142495242232,2455.906,2475.25,-41.16437554618679,5268.334571011472,1.3304749590561091,-3.409846614441157,3.478794177297151,1.711022510206629,-33.59131052719714,2883.016,2455.906,0.0003474886815039313,0.0004102976419459621,-0.28806976710624654,-0.2952967517911699,-0.29540367577520854,-0.12122980532737504,0.3155048354434469,0.7351432296054772,-0.00025545369638923333,-0.00030162723229216516,0.42917507488053314,-0.0003474886815039313,-0.0004102976419459621
493,2008-05-20 11:07:23,1.3543220466259964,0.7295077959801872,2437.203,2456.453,-40.864216180205034,5254.385771480189,1.343991752402471,-3.3947887342683956,3.4812826020756744,1.703421414006958,-33.32366688599416,2873.453,2437.203,0.00034860778970279384,0.00041344356238212643,-0.29024765706404665,-0.2976494723782047,-0.2939163451663701,-0.11818652539137853,0.3117312654295305,0.7295077959801872,-0.00025431210032760985,-0.00030161030195558283,0.42731725027102624,-0.00034860778970279384,-0.00041344356238212643
497,2008-05-20 15:57:27,1.3546417018378962,0.7296799787853683,2437.719,2456.937,-41.25434553511566,5268.056227523135,1.339655963155702,-3.3949629440332734,3.480352041587074,1.703574708739156,-33.691961507697364,2874.031,2437.719,0.0003485306631484156,0.0004132651568821875,-0.29029216091942023,-0.2976876905061163,-0.2937959547570379,-0.11822419381742555,0.31177035384167917,0.7296814053866373,-0.0002543158468921864,-0.0003015513109065268,0.4272699853443353,-0.0003485306631484156,-0.0004132651568821875
501,2008-05-20 20:50:39,1.3547039213192407,0.7297134934112401,2437.844,2457.094,-41.45023191903855,5245.606127576837,1.337125853451938,-3.39480437131714,3.4781127815565127,1.7034912994217157,-33.887639684793655,2874.234,2437.844,0.0003485153224936518,0.00041343037126707893,-0.29027749657462276,-0.29769157534148616,-0.2937939045515946,-0.11823702353229648,0.3117957767389992,0.7297134934112401,-0.0002543163334841876,-0.00030168572049960735,0.4272852010470943,-0.0003485153224936518,-0.00041343037126707893
505,2008-05-21 01:39:38,1.349314997503458,0.7268107407422197,2428.391,2447.687,-41.27708509224051,5249.803034996601,1.3393965491161866,-3.3926242286584207,3.4765867130506125,1.7023383270190764,-33.67308060941856,2864.984,2428.391,0.00034967694285960044,0.00041508269966748085,-0.2913609471847881,-0.2949169889184161,-0.2948669481483942,-0.11885511574840157,0.3104175710215774,0.7268107407422197,-0.00025414895786026115,-0.0003016865644146025,0.4270954646385367,-0.00034967694285960044,-0.00041508269966748085
509,2008-05-21 06:24:27,1.3441891937970554,0.7240497181525036,2419.218,2438.468,-41.064605154983276,5278.449665006511,1.340712455499954,-3.390649507785987,3.4733769291841643,1.7014238498912502,-33.411988203265814,2855.093,2419.218,0.00035082017754731735,0.0004165395293511537,-0.2926528246363842,-0.2961414672234858,-0.29603887946438345,-0.11516682867574657,0.3089731498167068,0.7240497181525036,-0.0002540112506753463,-0.00030159532882608267,0.4267291900963479,-0.00035082017754731735,-0.0004165395293511537
513,2008-05-21 11:18:06,1.3389913790695755,0.7212499067079483,2409.547,2428.922,-40.99284868101728,5318.252003479717,1.353478745000271,-3.377765315223512,3.4726366397371127,1.6950436046971957,-33.29926524979532,2855.625,2409.547,0.00035083359144807465,0.00041840468197781866,-0.2935596713000411,-0.2972610090666583,-0.29725596904988527,-0.1119233505834153,0.3067053845053545,0.7212499067079483,-0.00025303869510193833,-0.0003017743378426734,0.4252414893268707,-0.00035083359144807465,-0.00041840468197781866
517,2008-05-21 16:10:21,1.3389145230206971,0.721208508070922,2409.297,2428.656,-41.29040553417739,5333.878261846717,1.3527387148462244,-3.377849836873422,3.473439372740961,1.695057731610264,-33.59980731390034,2855.594,2409.297,0.00035087924730315014,0.0004183146776930505,-0.29354870601250216,-0.2972526421021644,-0.2973585827344398,-0.11184006915089362,0.3066909430111636,0.721208508070922,-0.00025305709846055275,-0.0003016921046031769,0.42524587491555826,-0.00035087924730315014,-0.0004183146776930505
521,2008-05-21 21:02:09,1.3340066759761655,0.7185648881952921,2400.859,2420.156,-41.22740227746052,5249.265814047738,1.3554843105692114,-3.375462759517137,3.4754777099091454,1.6937809113323188,-33.61961195858585,2847.437,2400.859,0.000351899759699206,0.00041994692275089396,-0.29084739795166703,-0.2983488820586613,-0.2983900675167406,-0.11241365247293111,0.3053861415249848,0.7185648881952921,-0.00025286281148421025,-0.000301759113594445,0.4249945224737822,-0.000351899759699206,-0.00041994692275089396
525,2008-05-22 01:42:59,1.3286444309174914,0.7156765060826296,2391.469,2410.75,-41.04619550953222,5276.07708325152,1.3599419475132117,-3.3619823492960856,3.4722884821666766,1.6869434054016965,-33.3945201718652,2847.36,2391.469,0.0003518920376146736,0.0004213965876419274,-0.29199525429551887,-0.29956203348547494,-0.29955823886866595,-0.10888447335034024,0.3029543761401522,0.7156805441679674,-0.0002518408639983668,-0.00030158363751871774,0.4233118924057208,-0.0003518920376146736,-0.0004213965876419274
529,2008-05-22 06:32:40,1.3231708992276219,0.7127281792431958,2381.5,2400.781,-40.85874389007758,5300.760756610957,1.3636153869531686,-3.3600059708971086,3.471373665098864,1.6860649112944592,-33.16734508187535,2837.328,2381.5,0.000353149279343213,0.00042314650247010296,-0.293143257521568,-0.3007717655924025,-0.29685412067747774,-0.10923085620855177,0.3015204924445686,0.7127303234715701,-0.0002516994428673349,-0.00030158843625864226,0.4230511732603802,-0.000353149279343213,-0.00042314650247010296
533,2008-05-22 11:23:22,1.3181691588445197,0.7100339835664494,2372.375,2391.593,-40.79196924883506,5321.950412364443,1.3762252878106882,-3.3469836402847974,3.4726160162875095,1.6795829780331424,-33.10962161613893,2837.281,2372.375,0.00035309794965074544,0.00042480106155913186,-0.2943717075915213,-0.3019581947384905,-0.2979922328243274,-0.10567786484566077,0.2991732126651848,0.7100339835664494,-0.00025071154377966434,-0.00030162318996208707,0.42135055446566017,-0.00035309794965074544,-0.00042480106155913186
537,2008-05-22 16:17:58,1.3184664436640334,0.7101941165230103,2372.578,2391.937,-41.14127834456325,5334.800749478744,1.3756855483729427,-3.3472355621466594,3.4738146874457896,1.679793840292355,-33.46501751186519,2838.515,2372.578,0.0003530795946049129,0.00042462936662300554,-0.2942486365361956,-0.30205097892116384,-0.29796219456300965,-0.10573818997963091,0.2993067445425637,0.7101941165230103,-0.0002507550507527386,-0.0003015692778785481,0.421443570960456,-0.0003530795946049129,-0.00042462936662300554
541,2008-05-22 20:59:50,1.318293040102702,0.7101007124097442,2372.516,2391.828,-41.14429319149828,5307.9540513437105,1.3658137450094847,-3.3581148502972464,3.4701426486639693,1.6851739865098712,-33.4426191014044,2828.328,2372.516,0.0003542645155209573,0.00042468204984072444,-0.2944341190697094,-0.2978747923536873,-0.297916061546443,-0.10977502703016029,0.30022542565686405,0.7101007124097442,-0.00025156348485292463,-0.0003015670261395306,0.4227927396918695,-0.0003542645155209573,-0.00042468204984072444
545,2008-05-23 12:13:16,1.323872422244268,0.7131060557689289,2382.375,2392.093,-40.66184230912503,5296.009888114678,1.3606461687817328,-3.3604216009812515,3.467523652225441,1.6863812036302581,-33.037928170775885,2838.265,2382.375,0.0003530306008121441,0.000422844848407446,-0.29305677853263146,-0.300751722578229,-0.2968013767439167,-0.10939012214522281,0.3017309829261394,0.7131060557689289,-0.0002517482593108833,-0.0003015332220500437,0.4231221716393763,-0.0003530306008121441,-0.000422844848407446
548,2008-05-23 20:14:29,1.3601216766554785,0.7326317762261326,2447.266,2466.531,-41.046694544970684,5244.937949550781,1.3245919283462209,-3.4192240266865768,3.4767525840839255,1.715777469309528,-33.4949493613756,2864.547,2447.266,0.0003496548799986444,0.00041220738129888607,-0.28909098470380723,-0.2926266097305794,-0.292662507978076,-0.12561989758753733,0.3153201209068389,0.732632963426695,-0.0002561682757995418,-0.0003019962259345199,0.4303937272978901,-0.0003496548799986444,-0.00041220738129888607
552,2008-05-24 01:09:21,1.3395306867947354,0.721540405700353,2410.39,2429.687,-41.0462053156659,5241.477440351677,1.3516283560042404,-3.38897251709238,3.4758956827369127,1.7007216920098716,-33.491363029025784,2846.39,2410.39,0.00035186978625060254,0.0004181028282209051,-0.2895412938086588,-0.2971672552685257,-0.297175245869188,-0.11611620505362752,0.3079288264260922,0.7215434393370826,-0.00025388826832495613,-0.0003016780842989737,0.4267658803212904,-0.00035186978625060254,-0.0004181028282209051
556,2008-05-24 06:00:20,1.3290286565120697,0.7158834698305493,2391.735,2410.953,-40.868302643225604,5230.995228260961,1.364745954461078,-3.3734052203102105,3.475812179626641,1.6928138295817332,-33.329808599922345,2837.969,2391.735,0.0003530160000188181,0.00042120301632336474,-0.2919519566096651,-0.2994912911482631,-0.29546611535646305,-0.11309063688560872,0.3041147444830937,0.7158834698305493,-0.00025271831899917275,-0.0003015322768286661,0.42481040183128993,-0.0003530160000188181,-0.00042120301632336474
560,2008-05-24 10:42:50,1.3236741274998955,0.7129992439790138,2382.281,2401.547,-40.85283588259973,5244.661186102337,1.375466698768589,-3.3600767126648794,3.4746554404904435,1.6861104874993165,-33.27302769298771,2838.156,2382.281,0.0003530324915509738,0.0004229835145558511,-0.2930514363837162,-0.30065160378525246,-0.2967167597692748,-0.1095802000617565,0.301733731630301,0.7129992439790138,-0.00025171189957587175,-0.0003015869260939094,0.42318941314218583,-0.0003530324915509738,-0.0004229835145558511
564,2008-05-24 15:31:10,1.318633896753293,0.7102843154047166,2373.265,2392.593,-40.85270645265791,5269.51349154276,1.37926191420431,-3.3579255126181566,3.472301781313945,1.685043785043406,-33.229879126701434,2829.843,2373.265,0.0003541482921440398,0.00042443751512154584,-0.2941030105217277,-0.29797896232120746,-0.2978381994738366,-0.11007982768322822,0.30045296298441465,0.7102856808088112,-0.00025154597723727883,-0.00030147130986019413,0.42300379787102294,-0.0003541482921440398,-0.00042443751512154584
568,2008-05-24 20:21:13,1.3134751321324272,0.7075055383642601,2363.906,2373.703,-40.8263251809212,5268.99314067821,1.3873491820015154,-3.344777331487941,3.4729305773503527,1.678524839793589,-33.20860833999321,2829.625,2363.906,0.0003541562155853429,0.0004261881165361671,-0.29562267560384836,-0.2989548032125757,-0.2989203024619337,-0.10650221872164223,0.29799310032602905,0.7075055383642601,-0.000250567483972757,-0.000301530452834365,0.4211883641433871,-0.0003541562155853429,-0.0004261881165361671
572,2008-05-25 01:06:49,1.3132020634442203,0.7073584494666222,2363.547,2382.891,-40.90308836809665,5283.163177102591,1.3795592030612283,-3.355725523094177,3.4696192030612285,1.6839115230941766,-33.236115055926255,2819.437,2363.547,0.0003553825444147288,0.0004263732694898808,-0.29530563469719806,-0.29924935119606766,-0.2989518305497231,-0.1064931835570112,0.2989831909798057,0.7073588320822356,-0.0002513828455847055,-0.00030159873480037954,0.42267564797628626,-0.0003553825444147288,-0.0004263732694898808
576,2008-05-25 05:57:17,1.3077959946944353,0.704446461650727,2353.782,2373.125,-40.84337405460518,5278.287051939998,1.388348470757559,-3.3425389992517522,3.470018470757559,1.6773783325850857,-33.18660088296571,2819.579,2353.782,0.00035544168127413104,0.0004280611297704101,-0.2965741350547123,-0.3002614152051186,-0.30029172694288175,-0.10287272279728732,0.29657676024855095,0.7044470455403945,-0.0002503896346967473,-0.000301546148236978,0.42100681370956666,-0.00035544168127413104,-0.0004280611297704101
580,2008-05-25 10:51:37,1.3030329186405918,0.7018808229071344,2345.094,2364.297,-40.81792110626284,5271.278508959541,1.393618879226257,-3.3405103230389512,3.470762691935287,1.676425373206175,-33.174058099115534,2810.672,2345.094,0.0003565199696313019,0.00042991042007903615,-0.2938272143199234,-0.3014784514397757,-0.30142977111488,-0.10326456312542087,0.2952772451105584,0.7018808229071344,-0.00025023452966764455,-0.00030174587942142714,0.4206942766829611,-0.0003565199696313019,-0.00042991042007903615
584,2008-05-25 15:37:08,1.3033573559038205,0.7020555815721221,2345.813,2365.078,-40.946993847659506,5295.710440777639,1.3909776877717799,-3.340363758793056,3.468111467035994,1.67627880896028,-33.253984518546055,2811.485,2345.813,0.0003564269681082796,0.00042984886349549736,-0.2938201662436484,-0.30136973987434146,-0.30130912446669134,-0.10350096941531883,0.29539961236045437,0.7020589853882817,-0.00025023154238324634,-0.00030177779384944585,0.4207638541936554,-0.0003564269681082796,-0.00042984886349549736
588,2008-05-25 20:23:04,1.3034100438655642,0.7020839620292978,2346.016,2365.312,-41.074938058306316,5322.174453744908,1.3809867390959742,-3.3514308319275585,3.4648625780221494,1.6817992883033976,-33.3198093248819,2802.422,2346.016,0.00035757768285621735,0.0004298231430356937,-0.29348248646291,-0.30147154271571996,-0.29739537356107537,-0.10765059726029469,0.29652822109316956,0.7020839620292978,-0.0002510495563129488,-0.0003017719352343823,0.42235435806863736,-0.00035757768285621735,-0.0004298231430356937
592,2008-05-26 01:13:02,1.2978870806495706,0.699109008817086,2336.094,2355.328,-41.02476444658572,5273.679163691366,1.3907936639535508,-3.3379758569834967,3.467864133752208,1.6750812261110137,-33.33765795318198,2801.625,2336.094,0.00035765048804458277,0.00043131152067925685,-0.2949121892018014,-0.3025554385271021,-0.29848704641562995,-0.10404532585546655,0.29402670959131205,0.6991119986919643,-0.00025003667819979534,-0.00030153376971346017,0.4205734812212108,-0.00035765048804458277,-0.00043131152067925685
596,2008-05-26 06:01:08,1.2980735056918902,0.6992094269724848,2336.234,2355.578,-41.06214198725253,5319.50951497224,1.390702612646254,-3.3382650839915886,3.464021404592563,1.675366426273468,-33.29076744042025,2802.031,2336.234,0.0003576274487447441,0.00043139191113494846,-0.2949591829318424,-0.3024548145904804,-0.29863021897319686,-0.10395578350448031,0.2940570025074898,0.6992094269724848,-0.00025005648350644443,-0.0003016332909852315,0.4205564043676166,-0.0003576274487447441,-0.00043139191113494846
600,2008-05-26 10:44:38,1.293463613844243,0.6967263011532883,2327.578,2346.812,-40.98366325567302,5289.322058951335,1.393294035647324,-3.336286573308174,3.4664623858156745,1.6744879201095209,-33.27568841807217,2793.39,2327.578,0.0003587304971974947,0.0004330830401408463,-0.2958831747743932,-0.29968621590581157,-0.2997189895230681,-0.10471161979672716,0.29297052129710804,0.6967263011532883,-0.0002499369724232905,-0.00030174034464955715,0.4204958544153639,-0.0003587304971974947,-0.0004330830401408463
604,2008-05-26 15:30:43,1.288003392619118,0.6937851440175622,2318.109,2327.75,-40.98234242711097,5255.610763264447,1.4043205147469575,-3.3225329223096947,3.46850906693551,1.6674467270234996,-33.32067807371405,2793.39,2318.109,0.00035874143188673095,0.00043486571935943616,-0.2972423598966175,-0.3009108243705684,-0.3009677765103572,-0.10087903922245689,0.29046240975128834,0.6937851440175622,-0.00024888947598660204,-0.0003017033757340866,0.4186633459305316,-0.00035874143188673095,-0.00043486571935943616
608,2008-05-26 20:21:04,1.2874525221379407,0.6934884167276275,2316.938,2336.282,-41.06375085817118,5271.41073604445,1.4040890413409641,-3.3225733185436557,3.466806213058136,1.6674702882406252,-33.37314972896719,2792.485,2316.938,0.000358914904248774,0.00043574203734223285,-0.2972381238136541,-0.3009321378211083,-0.30109679013616075,-0.10073294822907686,0.2903190840121537,0.6934903603142174,-0.0002489033286874304,-0.00030218205557813564,0.4186358084855778,-0.000358914904248774,-0.00043574203734223285
